EYA1906	SP	CUBATAO	Preta	FIAT/UNO VIVACE 1.0	2012	2012	AUTOMOVEL
EXC8180	SP	S.PAULO	Vermelho	HONDA/CG 125 FAN KS	2011	2011	MOTOCICLO
DPJ8930	SP	GUARULHOS	Preta	CITROEN/C3 GLX 16 16V	2004	2005	AUTOMOVEL
DUZ1489	SP	ITAPECERICA DA SERRA	Preta	HONDA/CG 125 FAN	2007	2007	MOTOCICLO
GIZ2470	SP	VARZEA PAULISTA	Preta	HONDA/CG 160 FAN ESDI	2016	2016	MOTOCICLO
FNV6989	SP	S.BERNARDO DO CAMPO	Vermelho	HONDA/CG 160 FAN ESDI	2017	2017	MOTOCICLO
LNU1367	SP	S.PAULO	Cinza	PEUGEOT/206 SELECTION	2001	2001	AUTOMOVEL
JMH3859	SP	S.PAULO	Verde	FIAT/FIORINO WORKING	1996	1996	CAMINHONETE
FLI7580	SP	S.PAULO	Preta	FIAT/SIENA ESSENCE 1.6	2013	2014	AUTOMOVEL
EPK3499	SP	JACUPIRANGA	Branco	FIAT/DUCATO MULTI	2010	2011	CAMINHONETE
PVW0651	SP	S.ANDRE	Branco	FIAT/FIORINO 1.4 FLEX	2015	2015	CAMINHONETE
FMU2688	SP	SOROCABA	Prata	FORD/FIESTA HA 1.6L TI A	2013	2014	AUTOMOVEL
CEO6319	SP	MAUA	Vermelho	GM/MONZA SL/E 1.8	1990	1990	AUTOMOVEL
DOI7071	SP	S.PAULO	Preta	JTA/SUZUKI EN125 YES	2005	2005	MOTOCICLO
LVW6383	PI	TERESINA	Branco	FORD/FORD	1980	1980	CAMINHÃO
DBK7627	SP	S.PAULO	Vermelho	FIAT/UNO MILLE EX	1999	1999	AUTOMOVEL
CJO3235	SP	CAMPINAS	Azul	VW/SAVEIRO CLI	1997	1997	CAMINHONETE
GGW9860	SP	CAMPINAS	Vermelho	HONDA/CG 160 FAN ESDI	2017	2017	MOTOCICLO
DUY9773	SP	S.BERNARDO DO CAMPO	Preta	YAMAHA/FAZER YS250	2007	2007	MOTOCICLO
EVJ6290	SP	S.BARBARA D OESTE	Cinza	I/FIAT SIENA EL FLEX	2011	2012	AUTOMOVEL
GJR2140	SP	GUARUJA	Cinza	HONDA/BIZ 125	2016	2017	MOTONETA
DHL9480	SP	CAMPINAS	Branco	HONDA/CG 150 JOB	2004	2004	MOTOCICLO
DHO8032	SP	DIADEMA	Prata	FORD/ECOSPORT XLS1.6FLEX	2006	2006	CAMIONETA
EIN8786	SP	S.PAULO	Prata	FORD/FIESTA SEDAN1.6FLEX	2010	2011	AUTOMOVEL
DEM0320	SP	S.PAULO	Prata	I/HYUNDAI H1STAREX HSV	2001	2001	CAMIONETA
EMH1318	SP	ITAQUAQUECETUBA	Prata	VW/FOX 1.0 GII	2010	2010	AUTOMOVEL
ETF0836	SP	TABOAO DA SERRA	Preta	GM/CELTA 2P LIFE	2010	2011	AUTOMOVEL
EUN1983	SP	S.PAULO	Azul	HONDA/FIT LX CVT	2016	2017	AUTOMOVEL
FID5858	SP	S.PAULO	Prata	FIAT/WEEKEND ADVENTURE	2016	2016	AUTOMOVEL
DXH2398	SP	GUARULHOS	Branco	FORD/CARGO 815 E	2007	2007	CAMINHÃO
DGU3254	SP	PINDAMONHANGABA	Cinza	VW/GOL 1.6 POWER	2004	2004	AUTOMOVEL
EJB6311	SP	S.PAULO	Preta	FORD/ECOSPORT XLT1.6FLEX	2009	2009	CAMIONETA
FKL6385	SP	S.PAULO	Preta	HONDA/CB 300R	2013	2013	MOTOCICLO
DAN5817	SP	SUZANO	Prata	GM/CORSA MILENIUM	2001	2002	AUTOMOVEL
EUD8696	SP	S.PAULO	Branco	FIAT/UNO MILLE ECONOMY	2010	2011	AUTOMOVEL
FCI2655	SP	S.PAULO	Branco	YAMAHA/XTZ250 TENERE	2015	2016	MOTOCICLO
BVA9277	SP	ATIBAIA	Verde	FORD/FIESTA	1997	1997	AUTOMOVEL
PXO7388	MG	BELO HORIZONTE	Azul	HYUNDAI/HB20S 1.6A COMF	2016	2016	AUTOMOVEL
GHX5506	SP	S.PAULO	Prata	TOYOTA/COROLLA XEI20FLEX	2016	2016	AUTOMOVEL
OXD8210	SP	S.PAULO	Prata	RENAULT/SANDERO EXP1016V	2014	2014	AUTOMOVEL
ELF8721	SP	S.ANDRE	Branco	VW/KOMBI	2009	2010	CAMIONETA
FVN5119	SP	CAMPINAS	Branco	CITROEN/C3 90M TENDANCE	2014	2015	AUTOMOVEL
FBO7993	SP	JUNDIAI	Branco	FIAT/PUNTO ATTRACTIVE	2012	2013	AUTOMOVEL
BNF9152	SP	S.PAULO	Branco	VW/KOMBI	1993	1993	CAMIONETA
	SP	S.PAULO	Vermelho	M.A./MASSEY-FERGUSON	2001		TRATOR RODAS
FGM0784	SP	S.PAULO	Cinza	I/FORD FIESTA SE HA	2012	2012	AUTOMOVEL
OXB6598	MG	ITAJUBA	Preta	FIAT/PALIO ATTRACTIV 1.0	2013	2014	AUTOMOVEL
PUE2707	MG	BELO HORIZONTE	Prata	VW/GOL CITY MB	2014	2015	AUTOMOVEL
EOP1138	SP	TABOAO DA SERRA	Preta	HONDA/CG 125 FAN KS	2010	2011	MOTOCICLO
EWH7828	SP	S.PAULO	Preta	YAMAHA/XTZ250 TENERE	2011	2011	MOTOCICLO
BJJ6123	SP	CAMPINAS	Azul	GM/MONZA CLASSIC 2.0	1987	1988	AUTOMOVEL
HER9598	SP	ITAQUAQUECETUBA	Prata	CHEVROLET/CELTA 1.0L LT	2011	2012	AUTOMOVEL
DOK8914	SP	S.VICENTE	Azul	JTA/SUZUKI EN125 YES	2005	2006	MOTOCICLO
FTX2733	SP	S.ANDRE	Branco	I/HONDA CR-V EXL FLEX4WD	2015	2015	CAMIONETA
EGF8927	SP	SANTOS	Prata	VW/GOL 1.0	2009	2009	AUTOMOVEL
EOL2802	SP	S.ANDRE	Prata	HONDA/CG 150 FAN ESI	2011	2011	MOTOCICLO
DMU9492	SP	CAMPINAS	Bege	GM/CLASSIC SPIRIT	2004	2005	AUTOMOVEL
CMB5120	SP	S.PAULO	Prata	GM/CORSA GL W	1998	1998	AUTOMOVEL
FDJ9526	SP	INDAIATUBA	Branco	M.BENZ/1718	2011	2012	CAMINHÃO
EUP9500	SP	GUARULHOS	Preta	VW/FOX 1.0 GII	2011	2012	AUTOMOVEL
PFQ1900	SP	CAIEIRAS	Prata	I/HYUNDAI I30 2.0	2010	2010	AUTOMOVEL
EII9930	SP	S.PAULO	Vermelho	HONDA/CG 150 FAN ESI	2010	2010	MOTOCICLO
EAL8667	SP	S.PAULO	Prata	FORD/FIESTA SEDAN1.6FLEX	2007	2008	AUTOMOVEL
GBL2030	SP	S.ANTONIO DE POSSE	Vermelho	HONDA/NXR160 BROS ESDD	2015	2016	MOTOCICLO
OQI0730	SP	S.PAULO	Preta	I/FORD EDGE V6	2013	2013	CAMIONETA
CZG6851	SP	JARDINOPOLIS	Preta	VW/GOL 1.6 POWER	2006	2006	AUTOMOVEL
HOL1829	SP	BARRA BONITA	Branco	SCANIA/T 143 H 4X2	1991	1992	CAMINHÃO TRATOR
BVP2549	SP	TABOAO DA SERRA	Bege	VW/VW FUSCA 1300 L	1981	1982	AUTOMOVEL
DZM0819	SP	EMBU DAS ARTES	Azul	YAMAHA/LANDER XTZ250	2007	2008	MOTOCICLO
CBR5253	SP	GUARAREMA	Branco	VW/GOL I 1.6	1996	1996	AUTOMOVEL
DEG1717	SP	S.PAULO	Vermelho	VW/GOL GLI 1.8	1996	1996	AUTOMOVEL
CSN7825	SP	SOROCABA	Prata	I/VW PASSAT TURBO	1998	1999	AUTOMOVEL
DNB5157	SP	CACAPAVA	Preta	FORD/ECOSPORT XLT 1.6L	2005	2005	CAMIONETA
	SP	S.PAULO	Cinza	YAMAHA/XTZ150 CROSSER ED	2014	2015	MOTOCICLO
GEN7483	SP	S.CAETANO DO SUL	Branco	HYUNDAI/HB20 1.0M COMFOR	2017	2017	AUTOMOVEL
EUA2348	SP	CAMPINAS	Preta	HONDA/CIVIC LXL	2012	2012	AUTOMOVEL
FTI5835	SP	GUARULHOS	Azul	HYUNDAI/HB20 1.6A COMF	2014	2015	AUTOMOVEL
DZC9693	SP	S.PAULO	Prata	I/CITROEN C4 PALLAS20GLA	2007	2008	AUTOMOVEL
OXD5835	MG	BELO HORIZONTE	Prata	I/FORD FOCUS SE 1.6 S	2013	2014	AUTOMOVEL
AZL6471	PR	CURITIBA	Azul	SR/FACCHINI SRF RT	2014	2014	SEMI-REBOQUE
GBC4134	SP	S.VICENTE	Prata	CHEV/SPIN 1.8L MT LT	2015	2016	AUTOMOVEL
FEH0810	SP	S.PAULO	Vermelho	FIAT/PUNTO ATTRACTIVE	2012	2012	AUTOMOVEL
FRL6894	SP	S.PAULO	Branco	CHEVROLET/ONIX 1.4MT LTZ	2014	2014	AUTOMOVEL
CME2655	SP	S.JOSE DOS CAMPOS	Verde	VW/GOL 16V	1998	1998	AUTOMOVEL
CPK4803	SP	GUARULHOS	Vermelho	VW/GOL 16V	1999	1999	AUTOMOVEL
ERY0231	SP	S.PAULO	Preta	FIAT/UNO WAY 1.4	2010	2011	AUTOMOVEL
GOY9373	MG	SANTANA DE CATAGUASE	Verde	M.BENZ/L1418 E	1995	1995	CAMINHÃO
BQC5725	SP	BIRIGUI	Verde	FIAT/UNO CS	1987	1987	AUTOMOVEL
FRA6616	SP	BEBEDOURO	Branco	SCANIA/R 440 A6X2	2014	2014	CAMINHÃO TRATOR
FQZ3996	SP	MOGI DAS CRUZES	Preta	VW/NOVA SAVEIRO CE CROSS	2014	2014	CAMINHONETE
FJD3502	SP	JACAREI	Cinza	VW/NOVO VOYAGE 1.0	2013	2014	AUTOMOVEL
FMR2645	SP	MOGI DAS CRUZES	Verde	FIAT/STRADA ADVENT FLEX	2014	2014	CAMINHONETE
ENR7954	SP	TAUBATE	Vermelho	VW/FOX 1.0 GII	2009	2009	AUTOMOVEL
FTZ2264	SP	FRANCISCO MORATO	Fantasia	VW/NOVA SAVEIRO CS	2013	2014	CAMINHONETE
KOG3806	SP	ARARAQUARA	Verde	VW/GOL GLI 1.8	1995	1995	AUTOMOVEL
CRR2703	SP	S.PAULO	Verde	GM/KADETT SL	1991	1991	AUTOMOVEL
FRF6607	SP	SANTOS	Prata	HONDA/CIVIC LXS	2014	2014	AUTOMOVEL
DKJ8946	SP	S.PAULO	Vermelho	HONDA/CBX 250 TWISTER	2004	2004	MOTOCICLO
DGT9092	SP	S.BERNARDO DO CAMPO	Preta	HONDA/CBX 250 TWISTER	2002	2002	MOTOCICLO
CES9907	SP	S.PAULO	Bege	FIAT/UNO CS	1989	1989	AUTOMOVEL
EQM2310	SP	S.PAULO	Amarelo	FIAT/FIORINO FLEX	2010	2011	CAMINHONETE
ETI4071	SP	S.JOSE DOS CAMPOS	Cinza	FIAT/SIENA EL FLEX	2010	2011	AUTOMOVEL
EWP0199	SP	CAMPINAS	Prata	CHEVROLET/PRISMA 1.4L LT	2011	2012	AUTOMOVEL
BIF4645	SP	SERRA NEGRA	Cinza	VW/GOL GL	1990	1990	AUTOMOVEL
FYA5903	SP	S.PAULO	Cinza	HONDA/HR-V LX CVT	2015	2016	AUTOMOVEL
MQM3039	SP	S.PAULO	Prata	I/TOYOTA HILUX CD4X4 SRV	2005	2006	CAMINHONETE
FVX9256	SP	GUARULHOS	Preta	CHEVROLET/ONIX 1.0MT LT	2015	2015	AUTOMOVEL
CGO9241	SP	IGARATA	Marrom	VW/VW FUSCA 1500	1973	1973	AUTOMOVEL
FTI4393	SP	S.PAULO	Preta	FORD/FIESTA 1.6 FLEX	2014	2014	AUTOMOVEL
FWZ6113	SP	GUARULHOS	Cinza	CHEVROLET/ONIX 1.4MT LTZ	2016	2016	AUTOMOVEL
EGU5896	SP	S.PAULO	Preta	I/JAC J3	2010	2011	AUTOMOVEL
CWR1155	SP	FRANCA	Azul	HONDA/C100 BIZ ES	2001	2001	MOTONETA
EBW1757	SP	S.ANDRE	Cinza	GM/CLASSIC SPIRIT	2008	2009	AUTOMOVEL
EWB0469	SP	JANDIRA	Preta	HONDA/CG 125 FAN KS	2013	2013	MOTOCICLO
DWE8847	SP	S.CAETANO DO SUL	Preta	PEUGEOT/206 14 PRESEN FX	2007	2008	AUTOMOVEL
DME8706	SP	DIADEMA	Preta	I/MMC AIRTREK	2004	2004	CAMIONETA
CRX5253	SP	TAQUARITUBA	Preta	HONDA/CG 125 FAN	2006	2006	MOTOCICLO
FHZ3864	SP	GUARULHOS	Vermelho	FORD/KA FLEX	2013	2013	AUTOMOVEL
DEZ7818	SP	S.BERNARDO DO CAMPO	Cinza	RENAULT/SCENIC RXE1.6 16	2002	2002	AUTOMOVEL
GJU6482	SP	S.PAULO	Azul	VW/NOVO GOL CL MCV	2016	2017	AUTOMOVEL
EZJ4868	SP	S.PAULO	Preta	RENAULT/SANDERO PRI 16	2011	2012	AUTOMOVEL
FQY2496	SP	S.CAETANO DO SUL	Cinza	CHEV/SPIN 1.8L MT LT	2014	2014	AUTOMOVEL
FAK6996	SP	CARAPICUIBA	Cinza	FORD/ECOSPORT XLT1.6FLEX	2008	2009	CAMIONETA
EUU7736	SP	S.PAULO	Prata	FORD/FIESTA 1.6 FLEX	2011	2012	AUTOMOVEL
DLL3768	SP	S.PAULO	Prata	I/VW SPACEFOX COMFORT	2008	2008	AUTOMOVEL
EBS4745	SP	S.PAULO	Prata	HONDA/FIT LX FLEX	2008	2008	AUTOMOVEL
FBA9919	SP	S.PAULO	Preta	CHEVROLET/CELTA 1.0L LS	2011	2012	AUTOMOVEL
FGY3798	SP	S.ANDRE	Prata	RENAULT/SANDERO EXP1016V	2012	2013	AUTOMOVEL
EHT2427	SP	DIADEMA	Vermelho	HONDA/XRE 300	2011	2011	MOTOCICLO
FBF1328	SP	S.PAULO	Preta	VW/GOL TL MB S	2014	2014	AUTOMOVEL
CHI4810	SP	COTIA	Prata	VW/GOL I PLUS	1996	1997	AUTOMOVEL
EMT6094	SP	S.PAULO	Prata	FORD/FIESTA 1.6 FLEX	2010	2011	AUTOMOVEL
GAG5630	SP	JANDIRA	Vermelho	HONDA/CG 160 FAN ESDI	2015	2016	MOTOCICLO
EXY6680	SP	S.PAULO	Preta	I/VW JETTA 2.0T	2012	2013	AUTOMOVEL
PGC9801	SP	S.PAULO	Branco	HYUNDAI/HB20 1.0M 1.0 M	2012	2013	AUTOMOVEL
GJG1189	SP	S.PAULO	Branco	I/JAC J3	2011	2012	AUTOMOVEL
GZO9501	SP	S.PAULO	Cinza	VW/PARATI 1.6 CITY	2004	2005	AUTOMOVEL
EDE9392	SP	LOUVEIRA	Cinza	HONDA/CITY DX FLEX	2011	2012	AUTOMOVEL
DOM3766	SP	EMBU-GUACU	Prata	GM/CORSA HATCH	2004	2004	AUTOMOVEL
FWB7645	SP	S.BERNARDO DO CAMPO	Preta	I/KIA SPORTAGE EX2 OFFG4	2014	2015	CAMIONETA
FQK6619	SP	EMBU DAS ARTES	Prata	FIAT/STRADA WORKING CD	2014	2015	CAMINHONETE
CTH2015	SP	S.PAULO	Vermelho	IMP/CHRYSLER CARAVAN SE	1999	1999	AUTOMOVEL
CNG1050	SP	CAMPINAS	Prata	FORD/COURIER	1998	1998	CAMINHONETE
GEJ8725	SP	CAMPINAS	Branco	CITROEN/C3 PTECH M TEND	2016	2017	AUTOMOVEL
FSF8389	SP	BADY BASSITT	Branco	I/VW AMAROK CD 4X4 TREND	2014	2014	CAMINHONETE
EHC4066	SP	OSASCO	Vermelho	JTA/SUZUKI AN125	2009	2009	MOTONETA
EQB8499	SP	S.PAULO	Preta	FIAT/PALIO WK ADVEN FLEX	2011	2012	AUTOMOVEL
DND7751	SP	RIBEIRAO PRETO	Vermelho	HONDA/CBX 250 TWISTER	2006	2007	MOTOCICLO
CFE5430	SP	S.PAULO	Verde	VW/GOL 16V PLUS	1997	1998	AUTOMOVEL
FFH1026	SP	DIADEMA	Cinza	HONDA/CIVIC LXL	2012	2013	AUTOMOVEL
MMD0802	SC	GUARAMIRIM	Vermelho	SCANIA/G 360 A4X2	2012	2012	CAMINHÃO TRATOR
CDK4864	SP	S.JOSE DOS CAMPOS	Vermelho	FIAT/UNO MILLE EP	1996	1996	AUTOMOVEL
CRA9393	SP	S.PAULO	Vermelho	GM/KADETT GL	1994	1995	AUTOMOVEL
DKF1042	SP	BERTIOGA	Prata	RENAULT/SCENIC RXE 2.0	2003	2003	AUTOMOVEL
FJV3395	SP	ATIBAIA	Branco	VW/SAVEIRO CS ST MB	2016	2016	CAMINHONETE
CQF9064	SP	DIADEMA	Branco	VW/KOMBI FURGAO	1997	1998	CAMINHONETE
EMO9663	SP	SANTOS	Prata	I/FORD FUSION V6	2009	2010	AUTOMOVEL
FNL9875	SP	S.VICENTE	Preta	HYUNDAI/TUCSON GLSB	2013	2014	CAMIONETA
CUD7402	SP	DIADEMA	Prata	HYUNDAI/HR HDB	2011	2012	CAMINHONETE
FXW7553	SP	MATAO	Preta	REB/RANDON SR BA	2017	2017	SEMI-REBOQUE
KRW6530	RJ	RESENDE	Cinza	I/NISSAN KICKS SV CVT	2017	2017	AUTOMOVEL
CKF8706	SP	RIBEIRAO PRETO	Azul	IMP/FORD MONDEO GLX FG	1996	1997	AUTOMOVEL
EBJ9087	SP	S.PAULO	Prata	I/HYUNDAI TUCSON GL 20L	2008	2008	CAMIONETA
EXF2238	SP	S.PAULO	Preta	DAFRA/TVS APACHE RTR 150	2010	2011	MOTOCICLO
FCS5334	SP	DIADEMA	Vermelho	HONDA/NXR150 BROS ESD	2014	2014	MOTOCICLO
FMO2962	SP	S.PAULO	Prata	FORD/FIESTA HA 1.6L SE A	2013	2013	AUTOMOVEL
EZK3589	SP	S.PAULO	Preta	TOYOTA/COROLLA GLI FLEX	2012	2013	AUTOMOVEL
GOT9022	SP	S.PAULO	Cinza	FIAT/UNO MILLE	1991	1991	AUTOMOVEL
EUS0550	SP	S.PAULO	Preta	I/JAC J3	2011	2011	AUTOMOVEL
EUH6703	SP	JANDIRA	Preta	FORD/KA FLEX	2011	2012	AUTOMOVEL
EWS8270	SP	HORTOLANDIA	Prata	GM/S10 RODEIO D	2011	2011	CAMINHONETE
CWK1443	SP	S.PAULO	Verde	VW/VW FUSCA 1200	1963	1963	AUTOMOVEL
BNI6103	SP	S.BERNARDO DO CAMPO	Verde	FIAT/ELBA WEEKEND IE	1993	1993	AUTOMOVEL
DFM1381	SP	S.PAULO	Preta	I/CITROEN XSARA BKGLX16I	2001	2001	AUTOMOVEL
EMD2449	SP	S.PAULO	Branco	FIAT/FIORINO FLEX	2010	2010	CAMINHONETE
CEC5945	SP	DIADEMA	Vermelho	IMP/GM ASTRA GLS	1995	1995	AUTOMOVEL
PZM2054	MG	BELO HORIZONTE	Preta	TOYOTA/ETIOS HB X 13L MT	2017	2018	AUTOMOVEL
FBW4801	SP	OSASCO	Branco	FIAT/DUCATO CARGO	2013	2014	CAMINHONETE
DYE3643	SP	S.PAULO	Preta	FORD/FIESTA SEDAN FLEX	2007	2008	AUTOMOVEL
EUY8920	SP	MAUA	Preta	I/CHEVROLET AGILE LTZ	2011	2011	AUTOMOVEL
CIQ7376	SP	SOROCABA	Preta	FIAT/UNO MILLE SX	1996	1997	AUTOMOVEL
AWY7313	PR	MARINGA	Prata	CHEVROLET/CELTA 1.0L LS	2013	2014	AUTOMOVEL
OWH8392	SP	S.JOSE DOS CAMPOS	Prata	RENAULT/SANDERO EXP1016V	2013	2014	AUTOMOVEL
DVG2276	SP	JABOTICABAL	Preta	HONDA/CG 150 TITAN ES	2006	2007	MOTOCICLO
FFI3689	SP	S.BERNARDO DO CAMPO	Branco	FORD/CARGO 816 S	2015	2015	CAMINHÃO
FMR9640	SP	CAMPINAS	Preta	VW/NOVO VOYAGE 1.0	2013	2014	AUTOMOVEL
EJC5037	SP	S.PAULO	Vermelho	FIAT/PUNTO ELX 1.4	2009	2009	AUTOMOVEL
DQY2086	SP	AMERICANA	Prata	GM/CLASSIC LIFE	2005	2005	AUTOMOVEL
DJZ8801	SP	CAPAO BONITO	Azul	HONDA/C100 BIZ	2004	2004	MOTONETA
FBJ4822	SP	PRAIA GRANDE	Verde	HONDA/XRE 300	2012	2012	MOTOCICLO
GJG1830	SP	CAMPINAS	Prata	HONDA/CIVIC EX CVT	2016	2017	AUTOMOVEL
FHW5819	SP	AMERICANA	Prata	I/VW SPACEFOX TREND GII	2013	2013	AUTOMOVEL
FFN9138	SP	S.PAULO	Branco	FORD/CARGO 2629 6X4	2013	2013	CAMINHÃO
EOY4295	SP	RIO CLARO	Preta	HONDA/CG 125 FAN KS	2010	2011	MOTOCICLO
PKD3328	BA	CAMACARI	Branco	FORD/ECOSPORT TIT AT2.0B	2016	2017	CAMIONETA
EVY2240	SP	GUARULHOS	Prata	VW/VOYAGE 1.0	2011	2011	AUTOMOVEL
EUH4845	SP	S.PAULO	Prata	FORD/COURIER L 1.6 FLEX	2010	2011	CAMINHONETE
CJR3691	SP	S.PAULO	Vermelho	FIAT/FIORINO TREKKING	1997	1997	CAMINHONETE
EZH0406	SP	S.PAULO	Preta	CITROEN/PICASSO II16EXCF	2011	2011	AUTOMOVEL
GIX3799	SP	S.PAULO	Branco	FIAT/SIENA ATTRACTIV 1.4	2016	2016	AUTOMOVEL
BOA5034	SP	COTIA	Cinza	GM/KADETT LITE	1993	1994	AUTOMOVEL
BZH7282	SP	S.PAULO	Vermelho	VW/SAVEIRO GL	1990	1990	CAMINHONETE
BNF5255	SP	EMBU DAS ARTES	Cinza	GM/KADETT IPANEMA SL EFI	1993	1993	AUTOMOVEL
DGF8140	SP	S.JOSE DO RIO PRETO	Vermelho	HONDA/CG 125 TITAN KSE	2003	2003	MOTOCICLO
AQM0999	SP	EMBU DAS ARTES	Prata	GM/CORSA WIND	2001	2002	AUTOMOVEL
CJO1284	SP	GUARULHOS	Vermelho	GM/MONZA SL/E	1987	1988	AUTOMOVEL
EJW4116	SP	TAUBATE	Verde	REB/NOMA SR3E27 CG	2010	2010	SEMI-REBOQUE
EYM5164	SP	S.ANDRE	Prata	FORD/FIESTA 1.6 FLEX	2012	2012	AUTOMOVEL
CYN0643	SP	MOGI DAS CRUZES	Vermelho	M.BENZ/LS 1938	2001	2001	CAMINHÃO TRATOR
FIB5173	SP	S.ANDRE	Vermelho	FIAT/PUNTO SPORTING 1.8	2013	2013	AUTOMOVEL
DNU8872	SP	S.PAULO	Prata	VW/FOX 1.6	2004	2005	AUTOMOVEL
EXY8047	SP	S.PAULO	Preta	I/HYUNDAI I30 2.0	2011	2012	AUTOMOVEL
CSY7510	SP	S.PAULO	Verde	GM/CORSA WIND	1998	1998	AUTOMOVEL
DOM7990	SP	ITAPEVI	Prata	FORD/FIESTA	2004	2005	AUTOMOVEL
BFO7557	SP	JUNQUEIROPOLIS	Prata	VW/SANTANA GLS	1988	1988	AUTOMOVEL
EKC8698	SP	S.ANDRE	Roxa	YAMAHA/FAZER YS250	2011	2012	MOTOCICLO
FRT4024	SP	RIBEIRAO PRETO	Prata	TOYOTA/COROLLA GLI18 CVT	2015	2016	AUTOMOVEL
CNM5715	SP	S.PAULO	Vermelho	FIAT/PALIO EX	1998	1998	AUTOMOVEL
FPD2031	SP	TABOAO DA SERRA	Branco	I/CHEV CRUZE LT NB AT	2016	2017	AUTOMOVEL
CKX0177	SP	ITATIBA	Branco	FIAT/FIORINO IE	1998	1998	CAMIONETA
EUB0574	SP	S.PAULO	Preta	FIAT/PUNTO ATTRACTIVE	2010	2011	AUTOMOVEL
GDW1070	SP	POA	Preta	HONDA/CG 160 FAN ESDI	2016	2016	MOTOCICLO
LXL9806	SP	S.BERNARDO DO CAMPO	Bege	VW/GOL	1988	1988	AUTOMOVEL
HNE1603	SP	EMBU DAS ARTES	Prata	GM/CELTA 2P SPIRIT	2010	2010	AUTOMOVEL
FSH8586	SP	MAUA	Prata	VW/VOYAGE CITY MA	2014	2015	AUTOMOVEL
OPF3900	MG	DONA EUZEBIA	Prata	TOYOTA ETIOS HB XS	2013	2013	AUTOMOVEL
FPR5027	SP	S.PAULO	Prata	VW/GOL TL MB S	2014	2014	AUTOMOVEL
FGO6963	SP	S.CARLOS	Branco	VW/SAVEIRO 1.6 CE CROSS	2013	2013	CAMINHONETE
EEK1411	SP	S.PAULO	Cinza	TOYOTA/COROLLA XEI18FLEX	2009	2010	AUTOMOVEL
CZP5245	SP	SANTOS	Prata	GM/S10 2.2 D	1999	1999	CAMINHONETE
CRK2390	SP	S.ANDRE	Preta	VW/GOL SPECIAL	1999	2000	AUTOMOVEL
FZE8420	SP	MIRASSOL	Preta	HONDA/CG150 START	2015	2015	MOTOCICLO
FGD5503	SP	S.PAULO	Prata	CHEVROLET/CELTA 1.0L LT	2013	2013	AUTOMOVEL
BVS3330	SP	CAMPINAS	Cinza	GM/MONZA GL	1994	1994	AUTOMOVEL
HOG4991	SP	S.PAULO	Prata	GM/CELTA 2P SPIRIT	2010	2011	AUTOMOVEL
DGI5920	SP	S.BARBARA D OESTE	Prata	HONDA/CITY LX FLEX	2010	2011	AUTOMOVEL
DLW1566	SP	S.PAULO	Preta	HONDA/NX-4 FALCON	2005	2005	MOTOCICLO
EBY9914	SP	S.PAULO	Cinza	FIAT/PALIO ELX FLEX	2009	2009	AUTOMOVEL
DYK2047	SP	S.BERNARDO DO CAMPO	Vermelho	HONDA/CG 125 FAN	2007	2007	MOTOCICLO
MKB4706	PE	JATAUBA	Preta		2012	2012	
CIL4273	SP	S.PAULO	Preta	GM/CORSA GL 1.6	1997	1997	AUTOMOVEL
FYL1228	SP	S.PAULO	Branco	CITROEN/C3 1.6 A EXCL	2016	2017	AUTOMOVEL
EZA5140	SP	CARAPICUIBA	Prata	CHEVROLET/CELTA 1.0L LS	2011	2012	AUTOMOVEL
EHZ1624	SP	S.ANDRE	Cinza	HONDA/CG150 TITAN MIX EX	2010	2010	MOTOCICLO
GGG4320	SP	PIRACICABA	Prata	HONDA/CG 160 FAN ESDI	2016	2016	MOTOCICLO
FGE7035	SP	S.PAULO	Preta	VW/NOVO GOL 1.6 POWER	2012	2013	AUTOMOVEL
FCF0175	SP	TARUMA	Vermelho	HONDA/CG 160 START	2016	2016	MOTOCICLO
OCO4551	SP	OSASCO	Prata	FORD/FIESTA SEDAN1.6FLEX	2011	2011	AUTOMOVEL
FNK9448	SP	S.PAULO	Branco	RENAULT/SANDERO AUTH 10	2017	2018	AUTOMOVEL
CYD2089	SP	SOROCABA	Cinza	GM/MONZA SL	1988	1988	AUTOMOVEL
EUJ0136	SP	CAMPINAS	Preta	I/RENAULT SYMBOL EX1616V	2011	2011	AUTOMOVEL
ETY6604	SP	MAUA	Prata	FIAT/PALIO FIRE ECONOMY	2011	2011	AUTOMOVEL
FKH0470	SP	HORTOLANDIA	Branco	CHEVROLET/ONIX 1.0MT LS	2014	2014	AUTOMOVEL
FSU4443	SP	S.PAULO	Prata	VW/GOL CL MB	2015	2015	AUTOMOVEL
FAL2230	SP	S.PAULO	Preta	I/HYUNDAI IX35 2.0	2012	2013	CAMIONETA
FDN5096	SP	S.PAULO	Azul	FIAT/PALIO WK ATTRAC 1.4	2012	2012	AUTOMOVEL
FQQ2937	SP	CARAPICUIBA	Preta	HONDA/CG150 FAN ESDI	2014	2015	MOTOCICLO
KQX7936	RJ	NITEROI	Branco	FIAT/SIENA ESSENCE 1.6	2015	2015	AUTOMOVEL
DDZ4258	SP	BAURU	Prata	VW/SANTANA	2001	2002	AUTOMOVEL
IOH2286	SP	S.PAULO	Prata	GM/CELTA 4P LIFE	2007	2007	AUTOMOVEL
FRS1228	SP	S.PAULO	Preta	FIAT/SIENA ESSENCE 1.6	2014	2014	AUTOMOVEL
